duration_seconds,duration_minutes,duration_hours,emp.var.rate,nr.employed,euribor3m,contact,loan,subscribed,apr,aug,dec,jul,jun,mar,may,nov,oct,sep
1111,18.516666666666666,0.3086111111111111,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
230,3.8333333333333335,0.0638888888888889,1.1,5191.0,4.864,1,1,False,0,0,0,0,0,0,1,0,0,0
406,6.766666666666668,0.11277777777777775,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
145,2.4166666666666665,0.040277777777777767,-1.8,5099.1,1.344,2,1,False,0,0,0,0,0,0,1,0,0,0
118,1.9666666666666663,0.032777777777777774,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
369,6.15,0.1025,1.4,5228.1,4.96,2,0,False,0,0,0,1,0,0,0,0,0,0
70,1.1666666666666667,0.019444444444444445,-0.1,5195.8,4.191,2,0,False,0,0,0,0,0,0,0,1,0,0
136,2.2666666666666666,0.03777777777777778,-2.9,5076.2,1.26,2,0,False,0,0,0,0,1,0,0,0,0,0
718,11.966666666666667,0.19944444444444445,-0.1,5195.8,4.021,2,0,False,0,0,0,0,0,0,0,1,0,0
149,2.4833333333333334,0.041388888888888885,1.1,5191.0,4.856,1,1,False,0,0,0,0,0,0,1,0,0,0
297,4.95,0.0825,-1.8,5099.1,1.354,2,0,False,0,0,0,0,0,0,1,0,0,0
17,0.2833333333333333,0.004722222222222222,1.1,5191.0,4.86,1,0,False,0,0,0,0,0,0,1,0,0,0
63,1.05,0.0175,-0.1,5195.8,4.1530000000000005,2,1,False,0,0,0,0,0,0,0,1,0,0
62,1.0333333333333334,0.017222222222222226,-1.8,5099.1,1.392,2,0,False,1,0,0,0,0,0,0,0,0,0
171,2.85,0.0475,-1.8,5099.1,1.266,2,0,False,0,0,0,0,0,0,1,0,0,0
116,1.933333333333333,0.03222222222222222,-3.4,5017.5,0.7390000000000001,2,0,False,0,0,0,0,0,0,0,0,1,0
140,2.333333333333333,0.03888888888888889,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
41,0.6833333333333333,0.011388888888888893,-1.8,5099.1,1.64,2,0,False,0,0,0,0,0,1,0,0,0,0
97,1.6166666666666667,0.026944444444444444,1.4,5228.1,4.965,2,1,False,0,1,0,0,0,0,0,0,0,0
62,1.0333333333333334,0.017222222222222226,-0.1,5195.8,4.0760000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
250,4.166666666666667,0.06944444444444445,-0.1,5195.8,4.0760000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
286,4.766666666666667,0.07944444444444444,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
241,4.016666666666667,0.06694444444444445,-1.8,5099.1,1.41,2,0,False,1,0,0,0,0,0,0,0,0,0
190,3.1666666666666665,0.052777777777777785,1.4,5228.1,4.967,1,1,False,0,0,0,0,1,0,0,0,0,0
291,4.85,0.08083333333333333,-1.8,5099.1,1.445,2,0,False,1,0,0,0,0,0,0,0,0,0
157,2.6166666666666667,0.04361111111111112,-2.9,5076.2,1.26,2,0,False,0,0,0,0,1,0,0,0,0,0
170,2.833333333333333,0.04722222222222223,1.4,5228.1,4.864,1,0,False,0,0,0,0,1,0,0,0,0,0
160,2.6666666666666665,0.04444444444444444,1.4,5228.1,4.967,1,0,False,0,0,0,0,1,0,0,0,0,0
10,0.16666666666666666,0.002777777777777777,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
72,1.2,0.02,-2.9,5076.2,1.262,2,0,False,0,0,0,0,1,0,0,0,0,0
479,7.983333333333332,0.13305555555555554,1.4,5228.1,4.864,1,0,False,0,0,0,0,1,0,0,0,0,0
574,9.566666666666666,0.15944444444444444,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
168,2.8,0.04666666666666666,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
54,0.9,0.015,-0.1,5195.8,4.12,2,0,False,0,0,0,0,0,0,0,1,0,0
36,0.6,0.01,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
21,0.35,0.005833333333333333,-1.8,5099.1,1.266,2,0,False,0,0,0,0,0,0,1,0,0,0
110,1.8333333333333333,0.030555555555555555,-0.1,5195.8,4.191,2,0,False,0,0,0,0,0,0,0,1,0,0
17,0.2833333333333333,0.004722222222222222,-0.1,5195.8,4.12,2,0,False,0,0,0,0,0,0,0,1,0,0
344,5.7333333333333325,0.09555555555555556,1.4,5228.1,4.958,1,0,False,0,0,0,1,0,0,0,0,0,0
768,12.8,0.21333333333333326,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
155,2.583333333333333,0.04305555555555556,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
367,6.116666666666666,0.10194444444444443,1.4,5228.1,4.968,2,0,False,0,0,0,1,0,0,0,0,0,0
595,9.916666666666666,0.16527777777777775,-1.8,5099.1,1.334,2,1,False,0,0,0,0,0,0,1,0,0,0
251,4.183333333333334,0.06972222222222223,1.4,5228.1,4.963,1,0,False,0,1,0,0,0,0,0,0,0,0
171,2.85,0.0475,1.1,5191.0,4.859,1,0,False,0,0,0,0,0,0,1,0,0,0
638,10.633333333333333,0.17722222222222225,-1.8,5099.1,1.266,2,0,False,0,0,0,0,0,0,1,0,0,0
281,4.683333333333334,0.07805555555555556,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
175,2.9166666666666665,0.04861111111111111,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
78,1.3,0.021666666666666667,1.4,5228.1,4.96,2,0,False,0,0,0,1,0,0,0,0,0,0
187,3.1166666666666667,0.05194444444444445,1.4,5228.1,4.962,2,1,False,0,0,0,1,0,0,0,0,0,0
139,2.316666666666667,0.03861111111111112,1.4,5228.1,4.961,2,0,False,0,0,0,1,0,0,0,0,0,0
14,0.2333333333333333,0.003888888888888889,1.4,5228.1,4.96,1,0,False,0,0,0,0,1,0,0,0,0,0
41,0.6833333333333333,0.011388888888888893,1.4,5228.1,4.962,1,1,False,0,0,0,1,0,0,0,0,0,0
157,2.6166666666666667,0.04361111111111112,-1.8,5099.1,1.3130000000000002,2,1,False,0,0,0,0,0,0,1,0,0,0
160,2.6666666666666665,0.04444444444444444,-1.8,5099.1,1.25,2,0,False,0,0,0,0,0,0,1,0,0,0
114,1.9,0.03166666666666666,-1.8,5099.1,1.423,2,0,False,1,0,0,0,0,0,0,0,0,0
119,1.9833333333333327,0.03305555555555555,1.4,5228.1,4.958,1,0,False,0,0,0,0,1,0,0,0,0,0
60,1.0,0.016666666666666666,-2.9,5076.2,1.215,1,0,False,0,0,0,0,1,0,0,0,0,0
193,3.216666666666667,0.053611111111111116,-1.8,5099.1,1.41,1,0,False,1,0,0,0,0,0,0,0,0,0
240,4.0,0.06666666666666668,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
192,3.2,0.05333333333333334,-0.1,5195.8,4.12,2,0,False,0,0,0,0,0,0,0,1,0,0
1075,17.916666666666668,0.2986111111111111,1.4,5228.1,4.865,1,1,False,0,0,0,0,1,0,0,0,0,0
105,1.75,0.029166666666666667,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
289,4.816666666666666,0.08027777777777778,-1.8,5099.1,1.2990000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
388,6.466666666666668,0.10777777777777778,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
242,4.033333333333333,0.06722222222222222,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
257,4.283333333333333,0.07138888888888889,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
123,2.05,0.034166666666666665,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
452,7.533333333333332,0.12555555555555556,1.1,5191.0,4.859,1,1,False,0,0,0,0,0,0,1,0,0,0
387,6.45,0.1075,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
89,1.4833333333333334,0.024722222222222225,-1.8,5099.1,1.291,1,0,False,0,0,0,0,0,0,1,0,0,0
317,5.283333333333333,0.08805555555555555,-1.1,4963.6,0.878,2,0,False,0,0,0,0,0,0,0,0,0,1
342,5.7,0.095,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
352,5.866666666666666,0.09777777777777777,-3.0,5023.5,0.715,2,0,False,0,0,1,0,0,0,0,0,0,0
113,1.8833333333333333,0.03138888888888889,-3.4,5017.5,0.741,2,0,False,0,0,0,0,0,0,0,0,1,0
79,1.3166666666666669,0.021944444444444444,1.4,5228.1,4.947,1,0,False,0,0,0,0,1,0,0,0,0,0
198,3.3,0.055,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
245,4.083333333333333,0.06805555555555555,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
311,5.183333333333334,0.08638888888888889,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
92,1.5333333333333334,0.02555555555555556,-0.1,5195.8,4.191,2,0,False,0,0,0,0,0,0,0,1,0,0
42,0.7,0.011666666666666664,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
135,2.25,0.0375,1.4,5228.1,4.96,1,1,False,0,0,0,0,1,0,0,0,0,0
41,0.6833333333333333,0.011388888888888893,1.4,5228.1,4.865,1,0,False,0,0,0,0,1,0,0,0,0,0
245,4.083333333333333,0.06805555555555555,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
103,1.7166666666666666,0.028611111111111105,-1.8,5099.1,1.25,2,0,False,0,0,0,0,0,0,1,0,0,0
322,5.366666666666666,0.08944444444444444,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
281,4.683333333333334,0.07805555555555556,1.4,5228.1,4.958,1,0,False,0,0,0,0,1,0,0,0,0,0
64,1.0666666666666669,0.017777777777777778,-0.1,5195.8,4.191,2,0,False,0,0,0,0,0,0,0,1,0,0
189,3.15,0.0525,-2.9,5076.2,0.873,2,0,False,0,1,0,0,0,0,0,0,0,0
738,12.3,0.205,1.4,5228.1,4.958,2,0,False,0,0,0,1,0,0,0,0,0,0
527,8.783333333333333,0.14638888888888887,-1.8,5099.1,1.291,2,0,False,0,0,0,0,0,0,1,0,0,0
463,7.716666666666668,0.12861111111111112,1.4,5228.1,4.965,2,1,False,0,1,0,0,0,0,0,0,0,0
116,1.933333333333333,0.03222222222222222,-1.8,5099.1,1.291,2,0,False,0,0,0,0,0,0,1,0,0,0
105,1.75,0.029166666666666667,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
238,3.966666666666667,0.0661111111111111,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
195,3.25,0.05416666666666667,1.1,5191.0,4.856,1,1,False,0,0,0,0,0,0,1,0,0,0
632,10.533333333333333,0.17555555555555555,1.4,5228.1,4.962,1,0,False,0,0,0,0,1,0,0,0,0,0
214,3.566666666666667,0.05944444444444445,1.1,5191.0,4.86,1,0,False,0,0,0,0,0,0,1,0,0,0
81,1.35,0.022500000000000003,1.4,5228.1,4.961,2,0,False,0,0,0,1,0,0,0,0,0,0
127,2.1166666666666667,0.035277777777777776,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
339,5.65,0.09416666666666668,-0.1,5195.8,4.0760000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
297,4.95,0.0825,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
363,6.05,0.10083333333333333,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
337,5.616666666666666,0.0936111111111111,1.1,5191.0,4.859,1,0,False,0,0,0,0,0,0,1,0,0,0
34,0.5666666666666667,0.009444444444444445,1.1,5191.0,4.859,1,0,False,0,0,0,0,0,0,1,0,0,0
136,2.2666666666666666,0.03777777777777778,-1.8,5099.1,1.281,2,1,False,0,0,0,0,0,0,1,0,0,0
276,4.6,0.07666666666666666,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
133,2.216666666666667,0.03694444444444445,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
224,3.733333333333333,0.06222222222222223,-1.8,5099.1,1.334,2,1,False,0,0,0,0,0,0,1,0,0,0
99,1.65,0.0275,-3.4,5017.5,0.743,1,0,False,0,0,0,0,0,0,0,0,1,0
669,11.15,0.18583333333333327,-0.1,5195.8,4.191,2,0,False,0,0,0,0,0,0,0,1,0,0
146,2.433333333333333,0.04055555555555555,-0.1,5195.8,4.191,2,0,False,0,0,0,0,0,0,0,1,0,0
169,2.816666666666667,0.04694444444444445,1.4,5228.1,4.947,1,0,False,0,0,0,0,1,0,0,0,0,0
253,4.216666666666667,0.07027777777777779,-1.8,5099.1,1.4980000000000002,2,0,False,1,0,0,0,0,0,0,0,0,0
182,3.033333333333333,0.05055555555555556,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
146,2.433333333333333,0.04055555555555555,1.4,5228.1,4.968,2,0,False,0,1,0,0,0,0,0,0,0,0
219,3.65,0.06083333333333332,1.4,5228.1,4.962,1,0,False,0,0,0,1,0,0,0,0,0,0
264,4.4,0.07333333333333332,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
182,3.033333333333333,0.05055555555555556,-1.8,5099.1,1.244,2,0,False,0,0,0,0,0,0,1,0,0,0
301,5.016666666666667,0.08361111111111111,1.4,5228.1,4.967,2,0,False,0,1,0,0,0,0,0,0,0,0
164,2.7333333333333334,0.04555555555555557,1.1,5191.0,4.855,1,0,False,0,0,0,0,0,0,1,0,0,0
588,9.8,0.16333333333333336,1.4,5228.1,4.967,2,0,False,0,1,0,0,0,0,0,0,0,0
49,0.8166666666666667,0.013611111111111109,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
176,2.933333333333333,0.048888888888888885,1.1,5191.0,4.86,1,1,False,0,0,0,0,0,0,1,0,0,0
254,4.233333333333333,0.07055555555555555,1.1,5191.0,4.864,1,0,False,0,0,0,0,0,0,1,0,0,0
609,10.15,0.16916666666666666,1.4,5228.1,4.968,2,0,False,0,0,0,1,0,0,0,0,0,0
86,1.4333333333333331,0.02388888888888889,-0.1,5195.8,4.1530000000000005,2,1,False,0,0,0,0,0,0,0,1,0,0
39,0.65,0.010833333333333334,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
75,1.25,0.020833333333333332,-1.8,5099.1,1.466,2,0,False,1,0,0,0,0,0,0,0,0,0
181,3.0166666666666666,0.050277777777777775,-3.4,5017.5,0.743,2,0,False,0,0,0,0,0,0,0,0,1,0
135,2.25,0.0375,1.4,5228.1,4.961,2,0,False,0,0,0,1,0,0,0,0,0,0
108,1.8,0.03,-0.1,5195.8,4.191,2,1,False,0,0,0,0,0,0,0,1,0,0
409,6.816666666666666,0.11361111111111112,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
48,0.8,0.013333333333333334,1.4,5228.1,4.864,1,0,False,0,0,0,0,1,0,0,0,0,0
302,5.033333333333333,0.08388888888888889,-1.8,5099.1,1.334,2,0,False,0,0,0,0,0,0,1,0,0,0
390,6.5,0.10833333333333334,-1.1,4963.6,0.878,2,0,False,0,0,0,0,0,0,0,0,0,1
251,4.183333333333334,0.06972222222222223,1.4,5228.1,4.957,2,0,False,0,0,0,1,0,0,0,0,0,0
537,8.95,0.14916666666666664,-1.8,5099.1,1.281,2,0,False,0,0,0,0,0,0,1,0,0,0
28,0.4666666666666667,0.007777777777777778,1.1,5191.0,4.864,1,1,False,0,0,0,0,0,0,1,0,0,0
365,6.083333333333332,0.10138888888888888,-1.7,4991.6,0.904,1,1,False,0,1,0,0,0,0,0,0,0,0
346,5.766666666666668,0.0961111111111111,1.1,5191.0,4.855,1,0,False,0,0,0,0,0,0,1,0,0,0
258,4.3,0.07166666666666667,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
89,1.4833333333333334,0.024722222222222225,1.4,5228.1,4.963,2,1,False,0,1,0,0,0,0,0,0,0,0
635,10.583333333333334,0.1763888888888889,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
1206,20.1,0.335,-3.4,5017.5,0.735,2,0,False,0,0,0,0,0,0,0,0,1,0
720,12.0,0.2,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
155,2.583333333333333,0.04305555555555556,1.4,5228.1,4.966,1,0,False,0,0,0,1,0,0,0,0,0,0
145,2.4166666666666665,0.040277777777777767,-1.7,4991.6,0.904,2,0,False,0,1,0,0,0,0,0,0,0,0
269,4.483333333333333,0.07472222222222223,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
471,7.85,0.13083333333333333,1.1,5191.0,4.86,1,0,False,0,0,0,0,0,0,1,0,0,0
93,1.55,0.02583333333333333,1.4,5228.1,4.965,1,0,False,0,1,0,0,0,0,0,0,0,0
103,1.7166666666666666,0.028611111111111105,-1.8,5099.1,1.2990000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
126,2.1,0.035,-3.4,5017.5,0.74,2,0,False,0,0,0,0,0,0,0,0,1,0
317,5.283333333333333,0.08805555555555555,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
48,0.8,0.013333333333333334,1.4,5228.1,4.968,2,0,False,0,0,0,1,0,0,0,0,0,0
111,1.85,0.03083333333333333,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
122,2.033333333333333,0.03388888888888888,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
146,2.433333333333333,0.04055555555555555,-2.9,5076.2,1.072,2,1,False,0,0,0,1,0,0,0,0,0,0
108,1.8,0.03,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
63,1.05,0.0175,-0.1,5195.8,4.0760000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
110,1.8333333333333333,0.030555555555555555,1.4,5228.1,4.96,2,0,False,0,0,0,1,0,0,0,0,0,0
88,1.4666666666666666,0.024444444444444442,1.1,5191.0,4.86,1,1,False,0,0,0,0,0,0,1,0,0,0
107,1.7833333333333334,0.029722222222222226,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
112,1.8666666666666667,0.031111111111111117,1.1,5191.0,4.864,1,0,False,0,0,0,0,0,0,1,0,0,0
226,3.7666666666666666,0.06277777777777778,1.4,5228.1,4.96,2,0,False,0,0,0,1,0,0,0,0,0,0
115,1.9166666666666667,0.03194444444444445,-1.8,5099.1,1.266,2,0,False,0,0,0,0,0,0,1,0,0,0
85,1.4166666666666667,0.023611111111111114,-0.1,5195.8,4.191,2,0,False,0,0,0,0,0,0,0,1,0,0
435,7.25,0.12083333333333332,-1.8,5099.1,1.435,2,0,False,1,0,0,0,0,0,0,0,0,0
640,10.666666666666666,0.17777777777777776,-0.1,5195.8,4.12,2,0,False,0,0,0,0,0,0,0,1,0,0
299,4.983333333333333,0.08305555555555556,-0.1,5195.8,4.12,2,0,False,0,0,0,0,0,0,0,1,0,0
165,2.75,0.04583333333333333,-1.8,5099.1,1.291,2,0,False,0,0,0,0,0,0,1,0,0,0
90,1.5,0.025,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
128,2.1333333333333333,0.03555555555555556,1.4,5228.1,4.958,1,0,False,0,0,0,0,1,0,0,0,0,0
23,0.38333333333333336,0.006388888888888889,1.4,5228.1,4.962,2,0,False,0,1,0,0,0,0,0,0,0,0
359,5.9833333333333325,0.09972222222222224,-2.9,5076.2,0.8340000000000001,2,0,False,0,1,0,0,0,0,0,0,0,0
85,1.4166666666666667,0.023611111111111114,-1.8,5008.7,0.701,2,1,False,0,0,0,0,0,0,1,0,0,0
142,2.3666666666666667,0.039444444444444435,-1.8,5099.1,1.344,2,0,False,0,0,0,0,0,0,1,0,0,0
13,0.21666666666666667,0.003611111111111112,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
97,1.6166666666666667,0.026944444444444444,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
165,2.75,0.04583333333333333,1.4,5228.1,4.958,1,0,False,0,0,0,0,1,0,0,0,0,0
87,1.45,0.024166666666666663,-3.4,5017.5,0.716,2,0,False,0,0,0,0,0,0,0,1,0,0
157,2.6166666666666667,0.04361111111111112,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
164,2.7333333333333334,0.04555555555555557,-0.1,5195.8,4.0760000000000005,2,1,False,0,0,0,0,0,0,0,1,0,0
75,1.25,0.020833333333333332,-1.8,5099.1,1.2990000000000002,1,0,False,0,0,0,0,0,0,1,0,0,0
24,0.4,0.006666666666666667,1.4,5228.1,4.963,2,1,False,0,1,0,0,0,0,0,0,0,0
428,7.133333333333334,0.11888888888888888,1.4,5228.1,4.957,2,0,False,0,0,0,1,0,0,0,0,0,0
456,7.6,0.12666666666666665,-0.1,5195.8,4.021,2,0,False,0,0,0,0,0,0,0,1,0,0
379,6.316666666666666,0.10527777777777778,1.1,5191.0,4.864,1,0,False,0,0,0,0,0,0,1,0,0,0
69,1.15,0.019166666666666658,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
156,2.6,0.043333333333333335,1.4,5228.1,4.963,1,1,False,0,0,0,1,0,0,0,0,0,0
165,2.75,0.04583333333333333,1.4,5228.1,4.97,2,0,False,0,1,0,0,0,0,0,0,0,0
149,2.4833333333333334,0.041388888888888885,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
617,10.283333333333333,0.1713888888888889,-1.8,5099.1,1.41,2,0,False,1,0,0,0,0,0,0,0,0,0
173,2.8833333333333333,0.04805555555555555,-1.8,5099.1,1.365,2,1,False,1,0,0,0,0,0,0,0,0,0
206,3.433333333333333,0.05722222222222221,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
111,1.85,0.03083333333333333,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
899,14.983333333333333,0.2497222222222222,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
92,1.5333333333333334,0.02555555555555556,1.4,5228.1,4.962,2,1,False,0,0,0,1,0,0,0,0,0,0
141,2.35,0.03916666666666667,1.4,5228.1,4.947,1,0,False,0,0,0,0,1,0,0,0,0,0
124,2.066666666666667,0.03444444444444445,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
73,1.2166666666666666,0.020277777777777777,-1.8,5099.1,1.405,1,1,False,1,0,0,0,0,0,0,0,0,0
241,4.016666666666667,0.06694444444444445,1.4,5228.1,4.957,2,0,False,0,0,0,1,0,0,0,0,0,0
99,1.65,0.0275,1.4,5228.1,4.97,2,0,False,0,1,0,0,0,0,0,0,0,0
267,4.45,0.07416666666666667,-1.8,5099.1,1.3130000000000002,1,1,False,0,0,0,0,0,0,1,0,0,0
58,0.9666666666666668,0.01611111111111111,-1.8,5099.1,1.41,2,0,False,1,0,0,0,0,0,0,0,0,0
28,0.4666666666666667,0.007777777777777778,1.1,5191.0,4.855,1,0,False,0,0,0,0,0,0,1,0,0,0
45,0.75,0.0125,1.1,5191.0,4.8580000000000005,1,0,False,0,0,0,0,0,0,1,0,0,0
110,1.8333333333333333,0.030555555555555555,1.4,5228.1,4.959,1,0,False,0,0,0,0,1,0,0,0,0,0
63,1.05,0.0175,1.4,5228.1,4.865,1,0,False,0,0,0,0,1,0,0,0,0,0
108,1.8,0.03,1.4,5228.1,4.968,2,0,False,0,0,0,1,0,0,0,0,0,0
222,3.7,0.061666666666666675,1.4,5228.1,4.97,2,0,False,0,1,0,0,0,0,0,0,0,0
222,3.7,0.061666666666666675,-0.1,5195.8,4.021,2,0,False,0,0,0,0,0,0,0,1,0,0
517,8.616666666666667,0.1436111111111111,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
58,0.9666666666666668,0.01611111111111111,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
211,3.5166666666666666,0.05861111111111113,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
134,2.2333333333333334,0.03722222222222223,1.1,5191.0,4.859,1,1,False,0,0,0,0,0,0,1,0,0,0
618,10.3,0.1716666666666667,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
232,3.866666666666666,0.06444444444444444,-1.8,5099.1,1.291,1,1,False,0,0,0,0,0,0,1,0,0,0
272,4.533333333333333,0.07555555555555556,-1.1,4963.6,0.882,2,0,False,0,0,0,0,0,0,0,0,0,1
295,4.916666666666667,0.08194444444444443,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
549,9.15,0.1525,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
389,6.4833333333333325,0.10805555555555556,-0.1,5195.8,4.1530000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
60,1.0,0.016666666666666666,1.4,5228.1,4.961,2,0,False,0,0,0,1,0,0,0,0,0,0
640,10.666666666666666,0.17777777777777776,1.4,5228.1,4.958,1,1,False,0,0,0,0,1,0,0,0,0,0
467,7.783333333333332,0.1297222222222222,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
62,1.0333333333333334,0.017222222222222226,1.1,5191.0,4.86,1,1,False,0,0,0,0,0,0,1,0,0,0
23,0.38333333333333336,0.006388888888888889,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
129,2.15,0.03583333333333333,-0.1,5195.8,4.1530000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
10,0.16666666666666666,0.002777777777777777,1.4,5228.1,4.968,2,0,False,0,0,0,1,0,0,0,0,0,0
254,4.233333333333333,0.07055555555555555,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
158,2.6333333333333333,0.04388888888888889,-1.8,5008.7,0.637,2,0,False,0,0,0,0,0,1,0,0,0,0
35,0.5833333333333334,0.009722222222222222,1.4,5228.1,4.959,1,1,False,0,0,0,0,1,0,0,0,0,0
430,7.166666666666668,0.11944444444444445,-1.8,5099.1,1.327,1,0,False,0,0,0,0,0,0,1,0,0,0
224,3.733333333333333,0.06222222222222223,-2.9,5076.2,1.262,2,0,False,0,0,0,0,1,0,0,0,0,0
61,1.0166666666666666,0.016944444444444443,-1.7,4991.6,0.903,1,0,False,0,1,0,0,0,0,0,0,0,0
269,4.483333333333333,0.07472222222222223,-1.8,5099.1,1.56,2,0,False,0,0,0,0,0,1,0,0,0,0
527,8.783333333333333,0.14638888888888887,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
98,1.6333333333333333,0.027222222222222217,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
169,2.816666666666667,0.04694444444444445,1.4,5228.1,4.96,2,0,False,0,0,0,1,0,0,0,0,0,0
55,0.9166666666666666,0.015277777777777776,1.4,5228.1,4.9639999999999995,2,1,False,0,1,0,0,0,0,0,0,0,0
350,5.833333333333332,0.09722222222222222,-3.4,5017.5,0.7140000000000001,2,0,False,0,0,0,0,0,0,0,1,0,0
343,5.716666666666668,0.09527777777777778,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
